Y,Data,XAU,BGNL,BDIY,CRY,DXY,VIX,Cl1,XAU BGNL
0,07/05/2024,1845.4800725986831,2203.090048390013,2250.7593200232495,162.67604085627076,93.38706054077798,32.47621306435937,113.67078965169894,1323.6093176284955
0,07/12/2024,1800.3563968761114,2455.1254836896173,1298.922333740801,257.0958730178316,90.843000244172,17.59770621872304,69.30263374107102,1859.8697522307825
1,07/19/2024,1513.9632223272622,3079.8473079031655,1728.1378593792003,178.21143747281795,93.19064985736323,41.9171192605101,53.895259225693394,1309.090626057682
1,07/26/2024,1538.931979775769,3109.2644696373573,2151.0335127520234,172.1470634289898,91.18161074112432,49.92995158975032,71.01017452230639,1602.1422435780682
1,08/02/2024,1850.900329020667,2474.0115800553167,1980.6003115994667,175.87418115140278,106.92572867593707,45.251061718252124,128.98740695518376,1891.1408291843397
1,08/09/2024,1603.422977280641,2897.6120116246157,1866.0327857878278,189.00669180079197,91.52983619878452,48.24197123625896,40.103202631727015,1960.8123552388706
1,08/16/2024,2068.400850151216,2500.364182534251,2677.781849119896,247.57519842845937,102.97612383733006,23.77367022540462,99.60489656478381,1395.2714791087512
1,08/23/2024,2017.272077889549,2494.0128473876475,2097.746184548807,182.8815812559496,101.72398942811444,47.4093860714041,99.14845343613484,1680.177307357773
1,08/30/2024,1542.7879875859621,2449.454934874461,1825.59450889871,242.65581521183407,93.15550230125139,48.670867256895285,106.7370324370305,2067.9741750414755
1,09/06/2024,1861.4256290999322,3018.0971576983147,2844.794331271029,251.08302732334823,83.12844502536069,16.11119097198951,92.83192027686681,2037.4576348547566
1,09/13/2024,1864.581907369672,3008.1728048374816,3457.878534627543,168.0621609030278,105.69131747424552,40.6213810154597,125.84025510186197,1102.4821619711565
1,09/20/2024,1658.2223937010926,2144.062440433534,3487.91521080333,244.5199517798764,93.04844181765877,41.07557795549225,72.79471812225096,1639.6626802150513
1,09/27/2024,1767.7215803513634,2300.399012998285,2512.4892446603967,168.95503250349344,101.03831317719244,37.219053681191156,74.2002630359523,1887.1291184100714
1,10/04/2024,1850.8937755437073,2633.261518640371,2590.5913247303897,254.18798670272815,104.729039813516,47.67387221743447,54.222166729021595,1928.3234572355868
0,10/11/2024,1761.1713777030423,2403.6602902676073,1787.0451355409384,210.8643338923356,81.55843699785795,12.999162227211635,111.17491816269909,1271.3624835195462
1,10/18/2024,1556.1718233867336,2112.7133178436798,1963.9128646517474,208.25456779026976,86.23072718287641,39.38171261543452,58.455521109183245,1341.7644678764311
1,10/25/2024,1644.4299318991234,2399.51170448196,2110.6215231662477,169.22668471741335,96.32992742254878,42.31541806493076,104.67444732388762,1110.3188666571677
0,11/01/2024,1769.6732962860679,2873.295609368939,2180.0841621395666,160.23164059438085,100.34787116232698,33.038012231466915,44.996562689493366,1102.8594573744354
1,11/08/2024,1997.509128549342,2442.3089249975274,3471.371136328322,187.41547099372792,107.94113993749113,46.67099921241497,68.66333777867891,1108.920176082585
1,11/15/2024,1535.583642351052,2716.2282463531055,2690.559273740382,232.1318930482351,84.01427481213156,47.51148879396955,80.00069010841943,1280.5929854503265
1,11/22/2024,2049.685045019216,2285.2592083005147,1335.1189783720097,186.86493937912536,100.5330808354887,46.47391150289822,80.49889896981345,1480.1771263825497
0,11/29/2024,1961.106092009424,3198.296760775578,2811.521976044934,223.7166040359531,107.87047692952783,24.95926965621554,90.03843950885431,1832.9668027045354
1,12/06/2024,2009.818102919014,2570.542461606165,2782.684262698055,204.82217012971452,102.18697569505512,28.087243676094253,75.53207543431725,1500.2512899330086
1,12/13/2024,1847.372511294383,2617.3582088837893,2279.3776939120526,178.23175298555452,93.57016107594211,47.55368278271391,53.87699505690395,2050.730132479324
1,12/20/2024,1949.9637816989336,3158.556957833434,1916.6147092680762,186.268419215607,93.39856682262521,42.36893707515917,73.91428222059514,1271.086916975845
0,12/27/2024,1548.2268379673592,2475.429805762361,3227.913164327073,168.65191439026412,98.88045028269893,22.576359959061403,43.81807832164592,2000.6466546815313
0,01/03/2025,1791.8494727214274,2296.889865483214,2453.9921374961386,193.4565107418584,109.01992390207272,27.24670673035087,97.37030932503545,2019.8597108689048
0,01/10/2025,1842.3744794741235,3174.4918707074344,3342.724491204358,166.6233787648656,83.59931390858723,17.491463534854525,61.203939697490114,2081.908068876817
1,01/17/2025,1782.3486125527293,2824.5014233318007,1292.5035704930374,178.38560827839675,109.88094762243193,42.30066974769536,43.69667932537361,1158.4499005708833
0,01/24/2025,1501.8083218595375,3168.3331518013756,1603.3354758308765,171.75146971213502,102.50759393373208,31.237835950123927,56.464018045087315,1236.2076059064752
1,01/31/2025,1855.725248162259,2302.7754254338956,2251.7843374835466,216.34755253027282,99.38848360864114,38.83745576880665,41.68471778289478,2063.496774685929
0,02/07/2025,1831.426397289987,2302.3821026480528,2293.4573772465637,166.3288433041272,97.26182117256943,18.652261579975917,96.82555071522594,1624.9500751086634
1,02/14/2025,1649.540287568212,2644.1410190198126,1973.1278843481546,209.35772791195285,81.71604019602232,40.317105743880305,59.105256372961236,1616.3014476539593
1,02/21/2025,2028.0219581443343,2958.2424623833626,3080.39784093507,174.29728910775296,85.0199711210107,13.50389985028183,97.7335206188283,1819.034457480081
0,02/28/2025,1998.9628700188618,2995.3923537082383,2406.9084886037026,210.82761641367864,88.10296420740636,17.036868695320237,105.2598020451085,1469.8564622388567
0,03/07/2025,1533.5464818292403,2427.918690231381,3417.492530961859,228.64893090670694,83.05504100765165,15.607052138403837,59.69382312834868,1936.4307183257015
0,03/14/2025,1667.2471503545921,3123.344774250831,1591.3732459139885,205.02537356856323,87.01838211423248,14.003760117699894,74.0310045198936,1999.7087854710867
0,03/21/2025,1783.754283055419,2312.2789055200074,3204.6428365053707,151.30031112258234,80.09111320422208,19.75202791084129,77.97181409099426,1286.999472745409
0,03/28/2025,1898.9725543476065,2566.3260322027145,1891.9887185990322,199.49912325979648,105.50512224366753,28.89790363092469,115.18147685884024,1371.9125730811513
1,04/04/2025,1815.9633826303884,2910.8658573355674,2126.8753818985033,208.82049763182658,83.188875292642,49.56365619168879,64.15915667117622,1400.0719800744325
0,04/11/2025,1784.9212323433921,2598.0040477532384,2361.6624012699153,205.52639274811284,105.40393706036626,21.897248598414567,91.82824215860202,1847.3756557609527
0,04/18/2025,1526.4120914779542,2288.744083330621,2379.5388768992416,184.85317195060995,105.98276962955465,28.1916995854643,122.00240717783045,1815.2565681931555
0,04/25/2025,1679.995423578265,2363.635693437693,3338.0396019366226,208.1265112126562,97.85814296793504,28.073444133249225,44.41050840794278,1309.014965149061
1,05/02/2025,1675.063606662607,2651.493503585475,2742.3002217804114,197.21853671771814,108.80380075464801,48.20498440307012,54.87151101735575,1351.0502830034816
1,05/09/2025,1578.694273570176,2324.0172829807,2639.003747867525,172.9456626273319,94.27818705238414,46.43191357980009,47.78497838767124,1850.9960929696877
0,05/16/2025,1920.2652638446539,2150.6280466381418,1403.8044106059313,239.80383016991493,97.40509334385368,27.084316906603636,50.896609109454204,1551.295925981508
1,05/23/2025,1599.3303599732888,2577.7872392609015,1522.5760038445283,243.45100681350897,106.40420683736764,44.68042296840107,120.9532368119156,1825.324510449071
1,05/30/2025,1997.855571257978,3196.270813123854,1783.875480081912,172.809878298306,94.16075332185692,48.529048099754725,69.19655925009079,1954.5290490617454
1,06/06/2025,1715.740190601023,2749.933755769551,1239.6016351148721,219.48455328891336,99.16550358070242,38.359033271815626,41.913895318641075,1826.047764134046
0,06/13/2025,1936.663694446054,2975.6458747078827,1663.522427970133,189.76945511229104,85.31865709307418,21.258504082895143,63.97269741047387,1827.6294008000395
0,06/20/2025,1688.1114880565292,2770.550589213781,2076.8932198866737,172.13044531786673,94.21329272458148,24.108998192697456,110.32297523098204,1499.9988413601343
1,06/27/2025,1514.892243703843,2540.228656058926,3243.847570271864,172.35630844895678,101.54217763905808,42.86810025344601,111.75599750589004,1751.0359065452617
1,07/04/2025,1614.3034356471373,2670.046332162238,1782.0906821680962,228.95862126669968,92.56264329733399,44.989949029648066,64.1670552063452,1149.0644266162242
1,07/11/2025,1803.7878948681282,2766.0316703477333,1918.378298446879,182.10611931410725,93.29803024189597,38.54767577186096,57.41634697866154,1308.2271354175177
1,07/18/2025,2023.5190902127156,2434.78409628223,2978.4416001245527,175.84691106466593,100.32633839970552,16.062250744842164,95.86332178299389,1728.6704168638098
0,07/25/2025,1861.5046896996291,2691.552686803582,2697.3999072632746,259.47040620587757,106.88941435002062,18.76162191757504,112.00913283024857,2090.8878100948486
0,08/01/2025,1759.2482550056739,2514.585997156844,1757.666868561339,216.87984648616236,81.13377589294313,13.19969296695775,65.9804529646768,1223.3457087063762
0,08/08/2025,1960.1756824001704,2106.1109570383765,2855.984852096256,198.06059853287456,105.24409844941013,16.054482673051332,81.77344811519868,2086.83642948343
0,08/15/2025,1852.8398961163284,2526.2910072779127,3018.5492438890274,232.26524026249982,80.92787349951737,27.939679556317692,123.55862996550354,1756.6724718479995
0,08/22/2025,1598.3972327414626,2938.6038740311437,3063.669030499639,207.0217377264177,105.84087399836685,11.963081359085837,112.32091656615516,1150.0132593668097
0,08/29/2025,1540.114246571984,2292.239619016279,2680.6041843475705,167.6490376753665,98.09605368128769,12.644827169171485,44.22838560088216,1455.7024434539292
0,09/05/2025,1671.0910208097307,2127.875602782468,2565.306901132735,223.4389442476813,109.09656456476414,10.316714212776654,54.765584107495215,1122.2071041644106
1,09/12/2025,2086.0136059523747,2874.476435803014,2146.3498631313405,227.30294979975136,92.58932275722303,37.830025383137524,91.7320756551311,1282.4332858642965
0,09/19/2025,1960.307804397322,2815.8656721696434,2760.7094655722085,158.79970657012623,83.95594183239224,33.63712879103091,48.91067127351487,1801.1751086011602
0,09/26/2025,1603.6710882871835,2724.554470904007,3382.263321001953,178.8239875856145,98.75673767582984,18.377648976616445,66.27271594416278,1485.966203219964
1,10/03/2025,1531.030588922826,2466.458615560195,2466.61946752453,194.53975910944746,81.20910893024306,37.712843458388534,80.86403829039466,2050.4028460739
1,10/10/2025,2106.556855178881,2882.794704707297,2112.6830975645794,172.77527161066743,87.99874380061206,28.34766070434525,88.24374820300633,2008.2890181392136
0,10/17/2025,1621.268437521113,3062.8178490703067,2862.8121372717196,190.7582468281628,92.33871339976923,25.94937243752954,95.14777549561555,1511.2090655564061
0,10/24/2025,1528.6914107612963,2193.6942540937416,3296.754701530168,221.51948719058333,82.38024765165174,17.75399860116002,72.88099638540555,1595.1862349758433
0,10/31/2025,1970.1088173439016,2975.0971618857284,2782.203326353025,176.10527271506336,94.1151880001997,13.357540226572286,53.06366862543191,1727.354789899533
0,11/07/2025,1890.4939644807541,2426.5561406147394,3431.473287617574,203.98304474944555,107.6820497211008,19.644475779859615,106.49675313002882,1875.588093812547
1,11/14/2025,2083.864161005116,2214.512305891556,3491.212707032107,201.97045459898737,88.63659580737522,44.74600029398141,61.7106150999886,1684.0941385811518
1,11/21/2025,2113.1623736620963,2166.632338262942,2145.462002532963,183.186678874698,109.75658902750101,46.30330151409036,123.31876575206452,1621.6740972820921
0,11/28/2025,1580.9786696949332,2628.5915701034755,2733.7824991030093,167.44422417527417,100.82955047663253,27.641975317567034,61.74122989375533,1261.0365991384913
0,12/05/2025,1771.3495872628278,2755.7326721833188,2119.339672333422,225.43467238969458,86.56814139865837,18.090448073419708,57.53695323682623,1387.8182659918898
0,12/12/2025,1995.3261679664654,2733.827089047879,2753.1494673188545,249.61249861923267,96.97960989890733,30.908702816224324,100.00715297572964,1384.1250310916414
1,12/19/2025,2148.305814388498,2783.5431315543374,2266.2574290036114,177.42789824881447,107.64677322148478,49.979797846908454,112.08139445645857,2006.6024566198928
0,12/26/2025,1603.1206615542792,2458.640950532341,2457.219048735212,247.64166673889866,107.61173845422977,24.641978844610048,47.184797836557905,1148.191895062346
1,01/02/2026,1592.7782575151084,2814.650752629023,2615.128710634086,208.71610147055594,104.57625815053093,41.544738267287165,117.66560921279056,1176.441974797206
1,01/09/2026,1856.1386992232533,2123.4000617260526,2322.3244812383673,251.84966937215643,85.3450857637593,22.454216207155064,82.21716301102562,2092.68721891771
0,01/16/2026,1666.2178996782052,3142.172868193924,2086.4836773949846,193.78890641088634,90.67587320400457,15.90412312133064,73.77066959943838,1637.7912372396358
0,01/23/2026,1565.5965316560957,2309.587974377713,2654.707265832847,228.1956658157654,97.38871033671003,16.361669352973006,85.46036403445254,1971.3207784697424
0,01/30/2026,1728.0449294200473,2990.0426879728675,1612.9490624048863,251.55255711740426,90.59607440736434,20.351145219570213,54.41318620860763,1561.2116504351225
1,02/06/2026,2136.9974104858375,2354.9714849422917,3064.768447213029,257.4646621953673,102.59928202532487,16.256844036747626,80.12972577726778,1698.1947519082046
1,02/13/2026,1658.920219333591,2925.2515069864676,2654.837635508339,250.79996580204067,108.83010637144872,42.363038608182904,47.87764176800745,1658.7835975454875
0,02/20/2026,1554.069711505767,3047.2937565093625,2338.989730293909,236.46039645886225,88.22621242113588,20.149875331554178,85.57585650014757,1130.792376726357
1,02/27/2026,1654.6181130437285,2619.1911374692636,2570.4858064278255,211.14587094385024,98.98586069507319,49.95522103097818,122.19255298003081,2004.9109600385095
1,03/06/2026,2089.6856205500358,2578.2249712906873,1262.1805609689507,202.50722099193746,94.58918353395055,47.07871977167011,107.75412087881132,1379.2650182456964
0,03/13/2026,1945.0380390067232,2182.013799465186,3293.005616550643,218.2855454331014,108.72332884155223,25.158576504912492,53.79859308156661,1294.465138929276
0,03/20/2026,1590.6082755686843,3106.284536350992,1341.4433748727306,162.10017650664244,91.40067088166882,16.012305348724883,70.63754133016852,1319.6295137028503
0,03/27/2026,1578.1861870633809,2796.6109121750756,1824.101904469267,236.5669845389503,108.13618566527484,24.66630924268521,42.55686606418299,2016.1356353207218
0,04/03/2026,1676.367960898473,2654.851937487338,1278.1129722558258,192.33567527115179,104.13576318808299,16.140692989024107,63.47237367002765,1390.975795210802
1,04/10/2026,1983.0776198426613,2725.3310190246566,1695.1945311030722,205.20817098772483,89.0343064364193,41.97535855769537,48.155186798567456,1165.9079346830558
1,04/17/2026,2132.230583197085,2550.4040928299314,3361.5276734003182,168.76015712630743,99.04908083142091,27.50926019801145,114.13585713526231,1126.3584197510859
1,04/24/2026,1536.662664018085,2859.4412162929752,3235.2030950412236,233.22832417080627,99.48483853335244,35.45776113739707,117.92072251969289,1265.882620966937
1,05/01/2026,1973.5763305989,2286.8250543568306,2373.769609198077,166.54602871594736,82.21013465605465,45.384621694236685,122.87611739707006,1690.0821955397314
1,05/08/2026,1682.1684537978729,2586.01557746436,3488.5335265430767,197.9474006883362,85.6003817737428,49.52409455908771,44.23240143504627,1471.3635576002391
1,05/15/2026,1639.559397577983,2741.1010804162743,2912.0004749972013,253.6118560903268,84.12999650994081,30.702540057992138,71.23287527395493,1196.2568438799183
0,05/22/2026,1976.1478020143518,2719.8981609686543,2751.675269504136,164.06966813021415,94.33438839855344,14.605481356429069,103.70271178900853,1591.2411566617184
0,05/29/2026,1611.6009104793861,2467.4175217062457,2479.6011357365587,178.85111735869742,99.33822445057275,22.98382021788251,119.83394228055569,2000.7594312529513
0,06/05/2026,1716.4916428837726,2329.657069476814,2723.8747945853675,176.4477836444854,102.88891464193682,16.79502481389726,100.50779166192456,1360.6412649750696
0,06/12/2026,1871.832659114479,2709.674536189859,1324.5808691196169,159.5757757572298,90.55418791382147,18.978827436819525,119.6905284451458,2048.3639521765717
1,06/19/2026,2148.036864426248,3109.196849067531,1603.560556108385,222.86058414435067,105.52360819676827,24.3450262742186,51.33866047553544,2027.002216042807
0,06/26/2026,1529.9619344293012,2974.751456751418,3083.016676869518,244.48287431025835,100.62575048965499,19.683579537121965,118.87673408342789,1951.8081938059447
0,07/03/2026,1706.3678886032496,3096.0408804395556,1457.2129489651475,216.49577580821952,85.2292925525652,32.25439814797737,118.99832518177533,1761.6337680098445
0,07/10/2026,1824.3001452814701,2888.8655147881113,3010.8062419957605,228.81495569739872,102.03688474106188,20.08387403113239,71.91538267123441,2048.8919580685483
1,07/17/2026,1644.1617761457765,3046.6702577087267,1901.0351475041996,204.33495541963367,81.74313846538011,35.10862018014986,113.88715904473908,1824.2319304305406
1,07/24/2026,2062.921036226227,2597.9363533964606,1233.3542925702732,259.31062711191817,97.94443179529742,30.94857866810419,68.79474574374575,1260.2649333128202
0,07/31/2026,1829.0412296067345,2155.8784113343813,2636.3544717045716,162.5653780861326,103.13227567666068,22.15064579404895,111.92978245056487,1952.0874423903606
1,08/07/2026,2007.8854905557628,2409.075367504886,1664.7065083644934,183.94278536027122,92.62685090688653,48.56796728001344,86.81561814580645,1799.0420874693577
1,08/14/2026,2029.537153387635,3060.2819350998657,1469.625075929438,210.08764215395104,99.16803755363038,15.10559603101758,87.25643047086933,1880.904628252172
1,08/21/2026,1867.9593560216745,2616.8044964842093,3060.1828483350164,162.25483655480164,107.77060672818752,40.73026342163155,43.63120675059533,1248.5097836824227
1,08/28/2026,2086.7340649943817,2186.1733636868407,1519.222480171466,237.90582239004692,99.46262651508778,30.692994736444508,67.10711356118858,1824.8447130326513
1,09/04/2026,1888.648971841094,2980.373613808083,2893.0088507082282,172.31532351550734,100.83077308732197,41.267831964340964,75.30903103871488,1340.9343370789768
0,09/11/2026,1952.9499595923362,3113.0397286861744,2093.9157094704624,245.79493142770264,90.60096315237979,34.88351528171341,68.7613250383915,1825.081084845795
1,09/18/2026,2054.1118044616424,2799.9157122876445,2216.052685853313,152.13258323881314,88.66780057687552,33.5093154118789,67.34075101821558,1438.006633726854
1,09/25/2026,2189.1094313718845,2960.212364121883,2190.100875960122,231.27869969515913,93.97732044044277,33.98558406248442,123.66166256162221,1362.4106277677618
0,10/02/2026,1703.364327320227,3055.055446311474,1636.046638880769,202.08327244142436,107.48003908276979,17.344742444399714,40.70408229768317,1628.697898168478
0,10/09/2026,1784.1494516406606,2592.632270516969,3269.3503058254664,199.53144788518637,93.04934975586993,24.749331772813097,88.81895610950892,1566.6710780703609
0,10/16/2026,1748.395374153689,2757.0933629561023,2454.1614844798205,171.0403351689829,96.317441079359,22.79285994450571,81.52458656726964,1704.5869233371973
0,10/23/2026,1725.5289617548688,3112.85983384836,3015.864766648476,220.87584477186104,88.16055462752608,21.939531559272414,129.0506575756141,1521.355116255968
0,10/30/2026,1723.3686548255705,2333.5335246265413,2852.0746628141237,181.7127021334176,102.88400824179179,11.189237797335188,46.66019724242099,1478.4204701498704
0,11/06/2026,1778.6588598798298,2624.306614803009,1805.9272420134369,167.02887089798682,84.38548949557175,10.521630839803215,120.80739906033106,1911.7143281391118
1,11/13/2026,2144.905184017496,3101.50827960595,2407.168268682568,244.69471567246094,88.57912404247703,13.017656472889474,57.38188602694797,2004.4847611916725
0,11/20/2026,1716.4886251170612,2568.566560945271,1295.239784403734,239.13735410342005,98.75650403799041,13.964468745752544,69.22537554138903,1405.4875623466307
1,11/27/2026,1958.5486890478996,2312.3564773338185,1803.34063766407,167.92862514986385,100.32705147058037,47.385770245873495,95.95912251818629,1491.6621628196438
1,12/04/2026,2039.4971818708837,2507.551494409145,1446.121510927265,180.8372508971295,108.502350922658,23.547566339372516,48.69594351037981,1707.1498651234551
1,12/11/2026,2023.9960844678353,2499.428960558846,2002.7507271354302,175.43620703281442,100.69838344015875,49.97917773170795,115.78508225986654,1699.3719792297727
0,12/18/2026,1925.8030550827139,3016.6930966349723,1637.5589253783564,179.44388881594344,94.89359513063991,27.84433219607591,79.28386816969363,1251.3317662607126
1,12/25/2026,2055.387095950331,3098.2292178037687,2959.137579539816,200.22919785136898,95.8176820097157,28.29594249608883,114.9557033360518,1196.8700636162946
1,01/01/2027,1725.2540254146782,2614.574586417987,2501.4383523124843,250.7780066727679,103.60582398525227,36.82956179171644,104.41445740136021,1567.0101279404764
1,01/08/2027,2002.8469961175028,2295.3167575081493,2850.74401009371,250.91354127767744,100.82135130885358,26.34666751885305,100.11530590459222,1231.9296239089176
1,01/15/2027,1982.1326133580194,2882.4255675504915,2499.7434359664157,241.59377450557997,83.5827241653296,28.633689323477263,78.44583613723492,2017.0574870542268
0,01/22/2027,1997.0297839875066,2618.1132035102046,1646.8481927324744,252.2708601410697,97.34631772688905,10.076295993378622,94.41726645649854,1328.8671351293658
1,01/29/2027,2117.543388344344,3041.904004286498,1760.969803935945,169.5855607374354,104.36635325952959,27.499240699820753,41.16707939849716,1308.774740591794
0,02/05/2027,1713.5247570999732,3120.957927088412,2170.5947971182873,171.31989552475937,97.17237673969885,11.29335484209745,78.4986350280844,1282.1962634694573
0,02/12/2027,1536.992704903596,2801.1055815940103,1236.9357521013335,226.14144827754893,88.5031087679788,27.76124202755637,89.4823099441472,1443.0581136875235
0,02/19/2027,1863.4096424020909,2168.1387840218576,1267.789049860667,169.08154673775687,86.76158113376799,19.140301365454295,120.55242468259789,1879.1802564462052
1,02/26/2027,2154.7838476572897,3014.6163984022223,2084.5936562819957,187.33477796304444,84.30973228164599,46.25066825467233,103.81420365031843,1573.285156740335
0,03/05/2027,1693.3536482437066,2191.9026080672047,1331.8237731312024,168.251718182968,92.55757589572116,22.07027380993745,120.61524616960156,2016.4405391429855
1,03/12/2027,2121.4551376183617,2147.8242597896415,2522.349357237449,203.81793288945624,87.88180932456604,10.031331881072308,129.02234323942704,1234.469399279428
0,03/19/2027,1655.1135059102817,2898.135383156957,2948.70641990475,190.60282185796603,80.35056355834027,11.793078648078211,86.02494475769637,1904.709934943554
0,03/26/2027,1853.1676698121312,2797.7473437066574,2036.8094927612635,253.08463954160635,91.22573215392784,10.395064667388754,116.96761729422859,1502.7927404744323
1,04/02/2027,1657.2475245056353,3060.9070792380558,3234.757068481621,151.04798827919777,105.56554834734501,36.329044156984615,67.84648796351524,1321.8719699804242
1,04/09/2027,1510.0863284422348,2790.4328174285274,1633.7927265403816,205.665691946194,102.79852314186047,35.143416823065785,42.45353149145471,1883.5897416386597
1,04/16/2027,2041.3123812768167,2450.6441917274647,3395.984319645501,187.962910686319,93.14806651005729,14.266104767770905,82.22892336033915,1884.6975528241214
1,04/23/2027,1958.5215661417808,2150.3333421336624,1668.882150608098,239.11665138913335,97.44973463033733,38.119929613438906,120.87760577109573,1444.068767777837
0,04/30/2027,1691.8243435777777,2720.323865992165,2312.3624380734755,254.7644343273269,96.30321241063882,10.511055515497532,99.06487015927128,2099.1630258216237
1,05/07/2027,2009.9500879589789,2465.3648781943593,2072.320984995645,209.69689332614092,97.00400203426705,14.348146095164953,122.22969087128115,1502.2681288212189
1,05/14/2027,1851.9074082437592,3058.1270952295367,1273.2631129329388,238.11562870428477,84.03263667155325,37.6050895357328,128.13289128837212,1638.8037917567513
0,05/21/2027,1670.6449979447698,2950.5688411883207,3489.242479665572,186.6224199275575,101.767668946968,16.80575984440289,90.90018529229806,1886.7884065184035
0,05/28/2027,1778.7394261977324,2104.0376197816736,1836.7697511267252,199.57479914710623,98.46420403380135,17.193396087717908,110.59894359221957,2067.3083925737283
1,06/04/2027,2188.618812049026,2936.642539336413,1480.799955172956,249.93299356978162,88.29009637257091,41.09663037926759,49.47473582582543,2091.8056229497433
0,06/11/2027,1926.3978022528638,2333.9877758909556,1589.6815456159443,254.90256292200456,101.87970553755551,22.37870442075577,40.06244763974752,1792.2203614059113
0,06/18/2027,1791.9951216419406,2251.2547154382505,3249.591408633579,234.09396837786397,93.50904664783626,28.240856619176636,65.8426211424462,1279.8698277959643
0,06/25/2027,1579.822575792555,3098.098233138762,2230.7637645923496,245.78519940470886,98.25874753385136,23.940692836258236,48.37260926603877,2013.9422792643466
1,07/02/2027,2134.0981108286032,2764.2560417377535,2321.253637403237,173.58179181932846,104.79670922151928,27.384253811505893,85.87715167042543,1291.5062927247704
1,07/09/2027,1807.8502982009918,2236.782304501454,1315.9541616224094,159.35965247655588,92.81620387146111,46.24905086738668,67.62732283578364,1186.43647508528
0,07/16/2027,1552.5435617404582,2407.1438169540943,2984.4359590237273,180.48445535935383,80.61987795798053,30.75873451688136,126.09076745742247,1260.1176553838895
1,07/23/2027,1622.900674507216,2205.148995698988,3141.3725843420034,152.63515927725476,109.29033809672679,36.98054240321233,100.70120190387904,1785.6129196157424
1,07/30/2027,1921.4872297846428,2574.2396087155357,1261.1681776138446,244.3957402024405,88.43711996945262,20.013354044318934,125.53257422344157,2053.50100796022
1,08/06/2027,1945.6503966914124,2784.90731082603,3308.9935398430575,170.7319749734686,96.91134461166878,44.54401009995999,48.93124642893648,1448.5877647714792
0,08/13/2027,1843.7985014717844,2908.7423146145475,2139.062232868058,187.67371335840164,95.02511442023345,33.95407522021666,111.18594559447325,1810.2431840958398
0,08/20/2027,1563.5537802067545,2630.3364784383903,2769.077151817634,227.03668935465882,107.72578681541643,12.349005519799157,53.08392305023876,1202.6918328819932
1,08/27/2027,2169.4373646633194,2922.483683668666,2594.2392264367127,239.4493739024112,86.35806907806189,45.11453168978011,114.32025993762512,1180.1761411362177
1,09/03/2027,1969.9233445931923,2362.731192225596,2724.1174400788263,198.93281806035947,90.12370834894404,47.311672736435945,60.96929118492689,1643.2860637228134
1,09/10/2027,2120.033260869683,3094.3129024425343,1304.470026430258,197.34719537946876,86.2594334657128,41.932800257299725,104.39497409681523,1596.4794602743632
0,09/17/2027,1554.2263820001306,2120.7364377723234,2936.3773646939985,205.11271498750162,98.18222063658769,30.568283412240188,98.8769529968462,1742.5027557848052
1,09/24/2027,1541.2060398110002,2472.9796905880303,2431.990811488644,157.21380730364922,105.12100842524487,43.463099924425975,116.91887588042489,1130.3717913985865
1,10/01/2027,2046.5901199925652,2766.3935038275786,1648.8193350327401,157.7537801944695,105.80488989691364,19.795297387822455,112.73229757857148,1134.4462640675902
0,10/08/2027,1941.6321622809157,2416.292438762215,2760.6539107932877,240.0644230046602,97.57304517612707,13.731789477125545,64.26008759426114,1428.0167140346248
1,10/15/2027,2063.172667949762,2907.556493901732,1426.9033167467915,209.87578553938036,94.21894853709831,21.55330150077647,71.60812449419018,1243.7330590999122
1,10/22/2027,2152.58502329853,3129.6965275131674,1287.2341013677794,259.46401212405146,103.93761441244934,22.204082685945195,79.09922956192176,1195.2444005236139
0,10/29/2027,1669.027250171871,3137.123319307798,1899.8148932578233,255.3170204017931,102.19622133370773,33.799192179910975,54.23957904494225,1782.7448281445631
0,11/05/2027,1628.6852540008747,2749.6865727825366,1404.6963402103545,220.37281965327122,104.6941817920968,13.321185198589948,41.49209662723557,1626.3509483763542
1,11/12/2027,2098.924899455174,2116.160791181346,3366.9802747571453,219.0686326748342,85.14159108144972,27.26468353761334,88.79021057303504,1764.9164178504288
0,11/19/2027,1986.9628601141103,2173.541016017469,2155.1258735118226,162.54519787837845,105.06147110386027,18.562060096645116,49.3994367415593,1439.9631970518735
0,11/26/2027,1932.6905581082865,2601.1665884444183,2575.88001014801,152.24959793095186,85.52099044530904,17.194127343608628,86.85259584515168,1617.872877447815
0,12/03/2027,1821.4089113745586,2102.675080406969,1477.0749109003928,192.13828096205677,95.76567454638236,11.279560664932223,96.80670326927861,2095.0612653828994
0,12/10/2027,1937.9423545472223,2692.548899233019,2819.401258649025,257.09724945642233,91.1397408430234,12.398607310571897,111.35729662600959,2012.3575772298377
0,12/17/2027,1727.7288382720626,2657.689108398558,1904.6914337439894,230.96187334419756,100.270235496989,31.18730787936004,62.500159676686565,1608.6984308074018
0,12/24/2027,1509.2603003079332,2928.6741361794448,2024.4734529906318,218.28885687643492,91.76296805922883,19.910651847045724,83.70998898795241,1826.2287080065587
1,12/31/2027,1654.060416668147,3088.823323591411,2925.341387272352,223.1632562593237,87.62701054902733,47.91103907268328,117.12652523442472,1874.4335770218195
1,01/07/2028,2138.9522599896673,2887.0625498836953,2203.4109118648457,163.75389621562374,94.12200288817507,48.771887004996955,111.05397550475868,1435.7802721667522
